Date document;Etablissement ligne doc.;Code article;Code-barres article;Taille;Couleur;Saison;
01/02/2026;015;22298;6191114658264;L;R385;25H;;1,00;
01/02/2026;015;22300;6191114656857;3XL;870;25H;;1,00;
01/02/2026;015;22316;6191114658516;L;476;25H;;1,00;
01/02/2026;015;22318;6191114659025;XL;C000;25H;;1,00;
01/02/2026;015;22320;6191114659131;S;825;25H;;1,00;
01/02/2026;015;22321;6191114659315;L;825;25H;;1,00;
01/02/2026;015;22328;6191114661424;XXL;995;25H;;1,00;
01/02/2026;015;22328;6191114661431;3XL;995;25H;;-1,00;
01/02/2026;015;55800;6191114621602;L;975;25H;;1,00;
01/02/2026;015;55801;6191114621756;M;975;25H;;1,00;
01/02/2026;015;55813;6191114645165;S;385;25H;;1,00;
01/02/2026;015;55813;6191114645189;S;940;25H;;1,00;
01/02/2026;015;55815;6191114645585;XL;385;25H;;1,00;
01/02/2026;015;70213;6191114623705;XL;P385;25H;;1,00;
01/02/2026;015;70231;6191114658691;L;C000;25H;;1,00;
01/02/2026;016;22049;6191114612129;L;995;25H;;1,00;
01/02/2026;016;22067;6191114615687;L;380;25H;;1,00;
01/02/2026;016;22071;6191114616110;L;784;25H;;1,00;
01/02/2026;016;22117;6191114648982;M;940;25H;;1,00;
01/02/2026;016;22194;6191114628182;L;I385;25H;;1,00;
01/02/2026;016;22216;6191114642751;XL;I255;25H;;1,00;
01/02/2026;016;22244;6191114647916;S;695;25H;;1,00;
01/02/2026;016;22285;6191114654310;S;385;25H;;1,00;
01/02/2026;016;22285;6191114654334;M;385;25H;;-1,00;
01/02/2026;016;55818;6191114654938;M;385;25H;;1,00;
01/02/2026;016;55818;6191114654952;M;824;25H;;1,00;
01/02/2026;016;70201;6191114608054;XL;R870;25H;;1,00;
01/02/2026;021;21351;6191114502055;L/XL;200;24H;;1,00;
01/02/2026;021;21832;6191114583733;XL;200;25E;;1,00;
01/02/2026;021;22005;6191114606654;XL;645;25H;;1,00;
01/02/2026;021;22020;6191114619289;L;815;25H;;1,00;
01/02/2026;021;22021;6191114609655;XL;385;25H;;1,00;
01/02/2026;021;22021;6191114609679;3XL;385;25H;;1,00;
01/02/2026;021;22025;6191114610095;L;010;25H;;2,00;
01/02/2026;021;22025;6191114610118;XL;010;25H;;1,00;
01/02/2026;021;22026;6191114610248;XXL;815;25H;;1,00;
01/02/2026;021;22032;6191114610880;S;995;25H;;1,00;
01/02/2026;021;22032;6191114610941;XL;995;25H;;1,00;
01/02/2026;021;22033;6191114611023;M;815;25H;;1,00;
01/02/2026;021;22033;6191114611061;XL;815;25H;;1,00;
01/02/2026;021;22044;6191114622012;S;695;25H;;1,00;
01/02/2026;021;22055;6191114624863;L;995;25H;;1,00;
01/02/2026;021;22058;6191114617940;XL;995;25H;;1,00;
01/02/2026;021;22060;6191114618046;L;215;25H;;1,00;
01/02/2026;021;22085;6191114619449;XXL;740;25H;;1,00;
01/02/2026;021;22086;6191114619524;L;010;25H;;1,00;
01/02/2026;021;22088;6191114619777;L;385;25H;;1,00;
01/02/2026;021;22088;6191114619791;XL;385;25H;;1,00;
01/02/2026;021;22089;6191114619937;XL;385;25H;;2,00;
01/02/2026;021;22089;6191114619999;4XL;385;25H;;1,00;
01/02/2026;021;22089;6191114620001;4XL;995;25H;;1,00;
01/02/2026;021;22090;6191114620070;XL;815;25H;;1,00;
01/02/2026;021;22092;6191114620315;XL;815;25H;;1,00;
01/02/2026;021;22110;6191114622432;XL;385;25H;;1,00;
01/02/2026;021;22113;6191114645646;S;820;25H;;1,00;
01/02/2026;021;22113;6191114645707;L;820;25H;;1,00;
01/02/2026;021;22114;6191114645899;3XL;815;25H;;1,00;
01/02/2026;021;22117;6191114646254;M;995;25H;;1,00;
01/02/2026;021;22131;6191114623637;L;995;25H;;1,00;
01/02/2026;021;22139;6191114624498;XL;940;25H;;1,00;
01/02/2026;021;22140;6191114624634;XL;995;25H;;1,00;
01/02/2026;021;22184;6191114629646;L;995;25H;;1,00;
01/02/2026;021;22187;6191114644694;L/XL;995;25H;;1,00;
01/02/2026;021;22189;6191114644786;L/XL;200;25H;;1,00;
01/02/2026;021;22194;6191114628205;XL;I880;25H;;1,00;
01/02/2026;021;22195;6191114628298;S;215;25H;;1,00;
01/02/2026;021;22195;6191114628601;XXL;310;25H;;1,00;
01/02/2026;021;22197;6191114630086;XL;815;25H;;1,00;
